user_id,external_item_id,category_id,score,rank_no,recommend_type,reason
1007983,821943,4238676,0.073521,7,model_itemcf,与用户历史商品 4902689 协同相似
1007983,2530033,4756105,0.071157,8,model_itemcf,与用户历史商品 4902689 协同相似
1007983,2691022,982926,0.061142,9,model_itemcf,与用户历史商品 4902689 协同相似
1007983,1541734,982926,0.060858,10,model_itemcf,与用户历史商品 4902689 协同相似
1008008,3497185,4022701,0.600000,1,model_itemcf,与用户历史商品 2795669 协同相似
1008008,438647,2728585,0.489898,2,model_itemcf,与用户历史商品 2795669 协同相似
1008008,1084385,3607361,0.438178,3,model_itemcf,与用户历史商品 2795669 协同相似
1008008,3051736,3607361,0.400327,4,model_itemcf,与用户历史商品 2157985 协同相似
1008008,1197,2096639,0.346410,5,model_itemcf,与用户历史商品 2795669 协同相似
1008008,307898,2096639,0.346410,6,model_itemcf,与用户历史商品 2795669 协同相似
1008008,2629929,2096639,0.346410,7,model_itemcf,与用户历史商品 2795669 协同相似
1008008,2352449,2459106,0.346410,8,model_itemcf,与用户历史商品 2795669 协同相似
1008008,3365399,4145813,0.346410,9,model_itemcf,与用户历史商品 2795669 协同相似
1008008,677866,2459106,0.346410,10,model_itemcf,与用户历史商品 2795669 协同相似
1008010,1850341,2025483,0.223607,1,model_itemcf,与用户历史商品 4472519 协同相似
1008010,2428956,1879194,0.223607,2,model_itemcf,与用户历史商品 4472519 协同相似
1008010,4717045,5071267,0.223607,3,model_itemcf,与用户历史商品 4472519 协同相似
1008010,2335149,4690421,0.223607,4,model_itemcf,与用户历史商品 4472519 协同相似
1008010,2006028,4145813,0.223607,5,model_itemcf,与用户历史商品 4472519 协同相似
1008010,3359227,3002561,0.223607,6,model_itemcf,与用户历史商品 4472519 协同相似
1008010,5154311,4145813,0.223607,7,model_itemcf,与用户历史商品 4472519 协同相似
1008010,829118,3002561,0.223607,8,model_itemcf,与用户历史商品 4472519 协同相似
1008010,4291755,3002561,0.223607,9,model_itemcf,与用户历史商品 4472519 协同相似
1008010,4598217,3002561,0.223607,10,model_itemcf,与用户历史商品 4472519 协同相似
1008023,1552931,4022701,0.288675,1,model_itemcf,与用户历史商品 3734950 协同相似
1008023,1781030,982926,0.288675,2,model_itemcf,与用户历史商品 3734950 协同相似
1008023,3680951,1859277,0.215404,3,model_itemcf,与用户历史商品 3835146 协同相似
1008023,4033621,3354571,0.204124,4,model_itemcf,与用户历史商品 3734950 协同相似
1008023,453323,3354571,0.204124,5,model_itemcf,与用户历史商品 3734950 协同相似
1008023,764162,3354571,0.204124,6,model_itemcf,与用户历史商品 3734950 协同相似
1008023,4814716,4794845,0.204124,7,model_itemcf,与用户历史商品 3734950 协同相似
1008023,719345,902410,0.204124,8,model_itemcf,与用户历史商品 3734950 协同相似
1008023,2700699,3054014,0.204124,9,model_itemcf,与用户历史商品 3734950 协同相似
1008023,878757,3054014,0.204124,10,model_itemcf,与用户历史商品 3734950 协同相似
100803,1985402,1464116,0.518321,1,model_itemcf,与用户历史商品 2036420 协同相似
100803,337148,4217906,0.473160,2,model_itemcf,与用户历史商品 2036420 协同相似
100803,1045462,4801426,0.409769,3,model_itemcf,与用户历史商品 2036420 协同相似
100803,255206,4145813,0.366508,4,model_itemcf,与用户历史商品 2036420 协同相似
100803,4752029,570735,0.366508,5,model_itemcf,与用户历史商品 2036420 协同相似
100803,1340922,4690421,0.309756,6,model_itemcf,与用户历史商品 2036420 协同相似
100803,3769445,4756105,0.291828,7,model_itemcf,与用户历史商品 1115610 协同相似
100803,2237791,3607361,0.271886,8,model_itemcf,与用户历史商品 1115610 协同相似
100803,1663138,3299155,0.271390,9,model_itemcf,与用户历史商品 3792151 协同相似
100803,274924,1464116,0.265932,10,model_itemcf,与用户历史商品 2036420 协同相似
1008037,2291696,4145813,0.152499,1,model_itemcf,与用户历史商品 1819353 协同相似
1008037,775647,2733371,0.124515,2,model_itemcf,与用户历史商品 1819353 协同相似
1008037,3425923,4993094,0.124515,3,model_itemcf,与用户历史商品 1819353 协同相似
1008037,1535294,3848953,0.110777,4,model_itemcf,与用户历史商品 1819353 协同相似
1008037,4970571,4145813,0.107833,5,model_itemcf,与用户历史商品 1819353 协同相似
1008037,4795757,982926,0.107833,6,model_itemcf,与用户历史商品 1819353 协同相似
1008037,4801958,2548944,0.107833,7,model_itemcf,与用户历史商品 1819353 协同相似
1008037,1742746,2733371,0.107833,8,model_itemcf,与用户历史商品 1819353 协同相似
1008037,4703339,72526,0.107833,9,model_itemcf,与用户历史商品 1819353 协同相似
1008037,1296596,1354236,0.107833,10,model_itemcf,与用户历史商品 1819353 协同相似
1008042,3338087,1014564,0.561951,1,model_itemcf,与用户历史商品 9603 协同相似
1008042,4033621,3354571,0.486664,2,model_itemcf,与用户历史商品 9603 协同相似
1008042,453323,3354571,0.486664,3,model_itemcf,与用户历史商品 9603 协同相似
1008042,764162,3354571,0.486664,4,model_itemcf,与用户历史商品 9603 协同相似
1008042,4814716,4794845,0.486664,5,model_itemcf,与用户历史商品 9603 协同相似
1008042,719345,902410,0.486664,6,model_itemcf,与用户历史商品 9603 协同相似
1008042,2700699,3054014,0.486664,7,model_itemcf,与用户历史商品 9603 协同相似
1008042,878757,3054014,0.486664,8,model_itemcf,与用户历史商品 9603 协同相似
1008042,597318,1154246,0.486664,9,model_itemcf,与用户历史商品 9603 协同相似
1008042,2938995,3077776,0.486664,10,model_itemcf,与用户历史商品 9603 协同相似
1008046,4661014,2355072,1.561951,1,model_itemcf,与用户历史商品 656238 协同相似
1008046,1220642,3656803,1.414214,2,model_itemcf,与用户历史商品 656238 协同相似
1008046,4274949,1611144,1.414214,3,model_itemcf,与用户历史商品 656238 协同相似
1008046,3724252,3645362,1.414214,4,model_itemcf,与用户历史商品 656238 协同相似
1008046,4060765,405755,1.414214,5,model_itemcf,与用户历史商品 656238 协同相似
1008046,4815505,1567637,1.414214,6,model_itemcf,与用户历史商品 656238 协同相似
1008046,2666398,1320293,1.414214,7,model_itemcf,与用户历史商品 656238 协同相似
1008046,554702,4818107,1.414214,8,model_itemcf,与用户历史商品 656238 协同相似
1008046,4387304,4801426,1.414214,9,model_itemcf,与用户历史商品 656238 协同相似
1008046,2784075,737184,1.414214,10,model_itemcf,与用户历史商品 656238 协同相似
1008055,2846864,3607361,0.554700,1,model_itemcf,与用户历史商品 4105058 协同相似
1008055,3645792,154040,0.500000,2,model_itemcf,与用户历史商品 1941723 协同相似
1008055,270703,2920476,0.417100,3,model_itemcf,与用户历史商品 958840 协同相似
1008055,2040903,4145813,0.392232,4,model_itemcf,与用户历史商品 4105058 协同相似
1008055,4517511,3607361,0.392232,5,model_itemcf,与用户历史商品 4105058 协同相似
1008055,4085188,2926020,0.392232,6,model_itemcf,与用户历史商品 4105058 协同相似
1008055,4904647,982926,0.377964,7,model_itemcf,与用户历史商品 958840 协同相似
1008055,1190190,2355072,0.377964,8,model_itemcf,与用户历史商品 958840 协同相似
1008055,1198011,2465336,0.377964,9,model_itemcf,与用户历史商品 958840 协同相似
1008055,122212,570735,0.377964,10,model_itemcf,与用户历史商品 958840 协同相似
1008058,833902,200278,0.420084,1,model_itemcf,与用户历史商品 876411 协同相似
1008058,5060976,4818107,0.420084,2,model_itemcf,与用户历史商品 876411 协同相似
1008058,4087671,1567637,0.420084,3,model_itemcf,与用户历史商品 876411 协同相似
1008058,122273,3975787,0.420084,4,model_itemcf,与用户历史商品 876411 协同相似
1008058,1618616,1061857,0.420084,5,model_itemcf,与用户历史商品 876411 协同相似
1008058,5008438,1446405,0.420084,6,model_itemcf,与用户历史商品 876411 协同相似
1008058,1104435,1446405,0.420084,7,model_itemcf,与用户历史商品 876411 协同相似
1008058,1304089,982926,0.420084,8,model_itemcf,与用户历史商品 876411 协同相似
1008058,4268817,982926,0.420084,9,model_itemcf,与用户历史商品 876411 协同相似
1008058,580422,2520377,0.420084,10,model_itemcf,与用户历史商品 876411 协同相似
1008062,1507986,363644,0.707107,1,model_itemcf,与用户历史商品 3800481 协同相似
1008062,3229703,3164069,0.707107,2,model_itemcf,与用户历史商品 3800481 协同相似
1008062,1988692,3164069,0.707107,3,model_itemcf,与用户历史商品 3800481 协同相似
1008062,3513500,3164069,0.707107,4,model_itemcf,与用户历史商品 3800481 协同相似
1008062,2038815,363644,0.707107,5,model_itemcf,与用户历史商品 3800481 协同相似
1008062,4591070,846990,0.707107,6,model_itemcf,与用户历史商品 3800481 协同相似
1008062,2810698,2979796,0.707107,7,model_itemcf,与用户历史商品 3800481 协同相似
1008062,2188520,3519978,0.707107,8,model_itemcf,与用户历史商品 3800481 协同相似
1008062,4470029,3430419,0.707107,9,model_itemcf,与用户历史商品 3800481 协同相似
1008062,2338156,381850,0.707107,10,model_itemcf,与用户历史商品 3800481 协同相似
1008065,115744,3373953,0.733359,1,model_itemcf,与用户历史商品 1164931 协同相似
1008065,2823675,1320293,0.518563,2,model_itemcf,与用户历史商品 1164931 协同相似
1008065,255206,4145813,0.518563,3,model_itemcf,与用户历史商品 1164931 协同相似
1008065,4096506,1046047,0.518563,4,model_itemcf,与用户历史商品 1164931 协同相似
1008065,4412217,3232473,0.518563,5,model_itemcf,与用户历史商品 1164931 协同相似
1008065,357442,4145813,0.482891,6,model_itemcf,与用户历史商品 4000427 协同相似
1008065,3701586,2247787,0.473381,7,model_itemcf,与用户历史商品 1164931 协同相似
1008065,818610,411153,0.447759,8,model_itemcf,与用户历史商品 1164931 协同相似
1008065,4898178,2520377,0.411811,9,model_itemcf,与用户历史商品 4000427 协同相似
1008065,1419997,5028097,0.378447,10,model_itemcf,与用户历史商品 1164931 协同相似
1008076,1850341,2025483,0.875937,1,model_itemcf,与用户历史商品 1982857 协同相似
1008076,2428956,1879194,0.875937,2,model_itemcf,与用户历史商品 1982857 协同相似
1008076,4717045,5071267,0.875937,3,model_itemcf,与用户历史商品 1982857 协同相似
1008076,2335149,4690421,0.875937,4,model_itemcf,与用户历史商品 1982857 协同相似
1008076,2006028,4145813,0.875937,5,model_itemcf,与用户历史商品 1982857 协同相似
1008076,3359227,3002561,0.875937,6,model_itemcf,与用户历史商品 1982857 协同相似
1008076,5154311,4145813,0.875937,7,model_itemcf,与用户历史商品 1982857 协同相似
1008076,829118,3002561,0.875937,8,model_itemcf,与用户历史商品 1982857 协同相似
1008076,4291755,3002561,0.875937,9,model_itemcf,与用户历史商品 1982857 协同相似
1008076,4598217,3002561,0.875937,10,model_itemcf,与用户历史商品 1982857 协同相似
1008077,1589034,1080785,1.169371,1,model_itemcf,与用户历史商品 711824 协同相似
1008077,807330,3607361,1.102972,2,model_itemcf,与用户历史商品 711824 协同相似
1008077,3335233,1080785,1.049789,3,model_itemcf,与用户历史商品 711824 协同相似
1008077,4509276,3607361,1.017916,4,model_itemcf,与用户历史商品 711824 协同相似
1008077,1093023,4756105,0.964922,5,model_itemcf,与用户历史商品 3708121 协同相似
1008077,2597036,1080785,0.954787,6,model_itemcf,与用户历史商品 711824 协同相似
1008077,4093990,3607361,0.952148,7,model_itemcf,与用户历史商品 2867686 协同相似
1008077,4385888,4801426,0.921510,8,model_itemcf,与用户历史商品 711824 协同相似
1008077,1520440,982926,0.838412,9,model_itemcf,与用户历史商品 1457948 协同相似
1008077,3724318,3607361,0.816268,10,model_itemcf,与用户历史商品 3172036 协同相似
1008078,341757,490076,0.373544,1,model_itemcf,与用户历史商品 1329654 协同相似
1008078,4194341,490076,0.373544,2,model_itemcf,与用户历史商品 1329654 协同相似
1008078,3339274,490076,0.373544,3,model_itemcf,与用户历史商品 1329654 协同相似
1008078,4539189,490076,0.373544,4,model_itemcf,与用户历史商品 1329654 协同相似
1008078,2842436,490076,0.373544,5,model_itemcf,与用户历史商品 1329654 协同相似
1008078,877590,490076,0.373544,6,model_itemcf,与用户历史商品 1329654 协同相似
1008078,3069757,2950381,0.373544,7,model_itemcf,与用户历史商品 1329654 协同相似
1008078,450942,490076,0.264135,8,model_itemcf,与用户历史商品 1329654 协同相似
1008078,4655506,2096639,0.264135,9,model_itemcf,与用户历史商品 1329654 协同相似
1008078,3635967,490076,0.236250,10,model_itemcf,与用户历史商品 1329654 协同相似
1008082,1368903,2355072,0.833333,1,model_itemcf,与用户历史商品 982343 协同相似
1008082,1214840,1051370,0.745356,2,model_itemcf,与用户历史商品 982343 协同相似
1008082,3812178,1320293,0.527046,3,model_itemcf,与用户历史商品 982343 协同相似
1008082,4561542,1440390,0.527046,4,model_itemcf,与用户历史商品 982343 协同相似
1008082,3488515,982926,0.527046,5,model_itemcf,与用户历史商品 982343 协同相似
1008082,4640096,982926,0.527046,6,model_itemcf,与用户历史商品 982343 协同相似
1008082,3257301,1864286,0.527046,7,model_itemcf,与用户历史商品 982343 协同相似
1008082,1050339,1829804,0.527046,8,model_itemcf,与用户历史商品 982343 协同相似
1008082,1167537,4086613,0.527046,9,model_itemcf,与用户历史商品 982343 协同相似
1008082,3274889,2872294,0.527046,10,model_itemcf,与用户历史商品 982343 协同相似
1008085,4445061,2774299,0.211407,1,model_itemcf,与用户历史商品 2565270 协同相似
1008085,5070834,4145813,0.158555,2,model_itemcf,与用户历史商品 2565270 协同相似
1008085,1197,2096639,0.149487,3,model_itemcf,与用户历史商品 2565270 协同相似
1008085,307898,2096639,0.149487,4,model_itemcf,与用户历史商品 2565270 协同相似
1008085,2629929,2096639,0.149487,5,model_itemcf,与用户历史商品 2565270 协同相似
1008085,2352449,2459106,0.149487,6,model_itemcf,与用户历史商品 2565270 协同相似
1008085,3365399,4145813,0.149487,7,model_itemcf,与用户历史商品 2565270 协同相似
1008085,677866,2459106,0.149487,8,model_itemcf,与用户历史商品 2565270 协同相似
1008085,4451145,2459106,0.149487,9,model_itemcf,与用户历史商品 2565270 协同相似
1008085,3431891,2459106,0.149487,10,model_itemcf,与用户历史商品 2565270 协同相似
1008096,2331891,4756105,0.579770,1,model_itemcf,与用户历史商品 4866351 协同相似
1008096,3420562,2520377,0.528563,2,model_itemcf,与用户历史商品 3077270 协同相似
1008096,637211,2520377,0.516398,3,model_itemcf,与用户历史商品 4389000 协同相似
1008096,1734346,982926,0.431570,4,model_itemcf,与用户历史商品 3077270 协同相似
1008096,2356153,3607361,0.412445,5,model_itemcf,与用户历史商品 4866351 协同相似
1008096,3695488,3607361,0.376160,6,model_itemcf,与用户历史商品 4947400 协同相似
1008096,2360900,2407396,0.373751,7,model_itemcf,与用户历史商品 3077270 协同相似
1008096,91658,3607361,0.373751,8,model_itemcf,与用户历史商品 3077270 协同相似
1008096,3503706,3607361,0.373751,9,model_itemcf,与用户历史商品 3077270 协同相似
1008096,2475069,3607361,0.373751,10,model_itemcf,与用户历史商品 3077270 协同相似
1008102,34470,3720767,0.254000,1,model_itemcf,与用户历史商品 2848189 协同相似
1008102,4385888,4801426,0.200805,2,model_itemcf,与用户历史商品 2848189 协同相似
1008102,2576490,2735466,0.179605,3,model_itemcf,与用户历史商品 2848189 协同相似
1008102,1152373,154040,0.127000,4,model_itemcf,与用户历史商品 2848189 协同相似
1008102,2536256,2355072,0.121090,5,model_itemcf,与用户历史商品 2848189 协同相似
1008102,338315,381850,0.113592,6,model_itemcf,与用户历史商品 2848189 协同相似
1008102,2869237,3253210,0.113592,7,model_itemcf,与用户历史商品 2848189 协同相似
1008102,3234658,1829891,0.076584,8,model_itemcf,与用户历史商品 2848189 协同相似
1008102,1061335,1829891,0.062217,9,model_itemcf,与用户历史商品 2848189 协同相似
1008102,4436688,2419959,0.055427,10,model_itemcf,与用户历史商品 2848189 协同相似
1008106,589847,1045172,0.522233,1,model_itemcf,与用户历史商品 1970430 协同相似
1008106,3447019,1045172,0.522233,2,model_itemcf,与用户历史商品 1970430 协同相似
1008106,1673495,119741,0.522233,3,model_itemcf,与用户历史商品 1970430 协同相似
1008106,1968885,4284875,0.522233,4,model_itemcf,与用户历史商品 1970430 协同相似
1008106,1481802,2945933,0.522233,5,model_itemcf,与用户历史商品 1970430 协同相似
1008106,4509693,2945933,0.522233,6,model_itemcf,与用户历史商品 1970430 协同相似
1008106,2820983,2945933,0.522233,7,model_itemcf,与用户历史商品 1970430 协同相似
1008106,1677585,2945933,0.522233,8,model_itemcf,与用户历史商品 1970430 协同相似
1008106,2193088,2945933,0.522233,9,model_itemcf,与用户历史商品 1970430 协同相似
1008106,2222269,2945933,0.522233,10,model_itemcf,与用户历史商品 1970430 协同相似
1008114,3756605,4145813,0.175412,1,model_itemcf,与用户历史商品 2778699 协同相似
1008114,1193216,2465336,0.175412,2,model_itemcf,与用户历史商品 2778699 协同相似
1008114,3996217,4145813,0.151911,3,model_itemcf,与用户历史商品 2778699 协同相似
1008114,1507986,363644,0.124035,4,model_itemcf,与用户历史商品 2778699 协同相似
1008114,3229703,3164069,0.124035,5,model_itemcf,与用户历史商品 2778699 协同相似
1008114,1988692,3164069,0.124035,6,model_itemcf,与用户历史商品 2778699 协同相似
1008114,3513500,3164069,0.124035,7,model_itemcf,与用户历史商品 2778699 协同相似
1008114,2038815,363644,0.124035,8,model_itemcf,与用户历史商品 2778699 协同相似
1008114,4591070,846990,0.124035,9,model_itemcf,与用户历史商品 2778699 协同相似
1008114,2810698,2979796,0.124035,10,model_itemcf,与用户历史商品 2778699 协同相似
1008120,2094218,4558987,0.707107,1,model_itemcf,与用户历史商品 2200779 协同相似
1008120,1937809,4357323,0.707107,2,model_itemcf,与用户历史商品 2200779 协同相似
1008120,4466671,3883310,0.707107,3,model_itemcf,与用户历史商品 2200779 协同相似
1008120,3170383,846990,0.707107,4,model_itemcf,与用户历史商品 2200779 协同相似
1008120,198140,846990,0.707107,5,model_itemcf,与用户历史商品 2200779 协同相似
1008120,5148421,4606718,0.707107,6,model_itemcf,与用户历史商品 2200779 协同相似
1008120,5012408,940691,0.707107,7,model_itemcf,与用户历史商品 2200779 协同相似
1008120,2763333,3536601,0.500000,8,model_itemcf,与用户历史商品 2200779 协同相似
1008120,4087476,4357323,0.500000,9,model_itemcf,与用户历史商品 2200779 协同相似
1008120,52438,4606718,0.500000,10,model_itemcf,与用户历史商品 2200779 协同相似
1008131,455022,1859277,0.777087,1,model_itemcf,与用户历史商品 2691022 协同相似
1008131,1786471,4801426,0.702002,2,model_itemcf,与用户历史商品 2530033 协同相似
1008131,3749068,4145813,0.667777,3,model_itemcf,与用户历史商品 650042 协同相似
1008131,1771416,982926,0.650046,4,model_itemcf,与用户历史商品 1110761 协同相似
1008131,1663138,3299155,0.576815,5,model_itemcf,与用户历史商品 1115610 协同相似
1008131,3257,2520771,0.555556,6,model_itemcf,与用户历史商品 1541734 协同相似
1008131,3753195,4069500,0.549484,7,model_itemcf,与用户历史商品 2691022 协同相似
1008131,1018077,4069500,0.549484,8,model_itemcf,与用户历史商品 2691022 协同相似
1008131,4902689,1817077,0.531935,9,model_itemcf,与用户历史商品 1115610 协同相似
1008131,3683755,1320293,0.510508,10,model_itemcf,与用户历史商品 2157985 协同相似
1008132,2053001,4801426,1.242055,1,model_itemcf,与用户历史商品 5133976 协同相似
1008132,4322536,4801426,0.717101,2,model_itemcf,与用户历史商品 5133976 协同相似
1008132,1576253,3607361,0.639602,3,model_itemcf,与用户历史商品 1760363 协同相似
1008132,2527091,3607361,0.374494,4,model_itemcf,与用户历史商品 5133976 协同相似
1008132,929062,4801426,0.334021,5,model_itemcf,与用户历史商品 1760363 协同相似
1008132,1111264,3607361,0.319259,6,model_itemcf,与用户历史商品 3139864 协同相似
1008132,1143624,3607361,0.310514,7,model_itemcf,与用户历史商品 5133976 协同相似
1008132,3913427,3102419,0.301511,8,model_itemcf,与用户历史商品 1760363 协同相似
1008132,2313739,154040,0.255377,9,model_itemcf,与用户历史商品 3139864 协同相似
1008132,389027,4756105,0.241747,10,model_itemcf,与用户历史商品 1760363 协同相似
1008137,4085663,1216617,0.707107,1,model_itemcf,与用户历史商品 1129136 协同相似
1008137,347809,154040,0.707107,2,model_itemcf,与用户历史商品 1129136 协同相似
1008137,2330657,3340725,0.707107,3,model_itemcf,与用户历史商品 1129136 协同相似
1008137,268841,2520377,0.707107,4,model_itemcf,与用户历史商品 1129136 协同相似
1008137,4099726,2520377,0.707107,5,model_itemcf,与用户历史商品 1129136 协同相似
1008137,4320675,3299155,0.707107,6,model_itemcf,与用户历史商品 1129136 协同相似
1008137,3164838,2520377,0.707107,7,model_itemcf,与用户历史商品 1129136 协同相似
1008137,467850,4170419,0.707107,8,model_itemcf,与用户历史商品 1129136 协同相似
1008137,3109258,3335147,0.707107,9,model_itemcf,与用户历史商品 1129136 协同相似
1008137,3028095,2735466,0.707107,10,model_itemcf,与用户历史商品 1129136 协同相似
100814,604556,4069500,1.714426,1,model_itemcf,与用户历史商品 1944945 协同相似
100814,2831190,886203,1.641940,2,model_itemcf,与用户历史商品 1944945 协同相似
100814,4162166,4321796,1.641940,3,model_itemcf,与用户历史商品 1944945 协同相似
100814,3327416,4339722,1.641940,4,model_itemcf,与用户历史商品 1944945 协同相似
100814,767874,886203,1.641940,5,model_itemcf,与用户历史商品 1944945 协同相似
100814,4049388,634390,1.641940,6,model_itemcf,与用户历史商品 1944945 协同相似
100814,567293,1216617,1.641940,7,model_itemcf,与用户历史商品 1944945 协同相似
100814,773103,1216617,1.641940,8,model_itemcf,与用户历史商品 1944945 协同相似
100814,587789,1807416,1.641940,9,model_itemcf,与用户历史商品 1944945 协同相似
100814,3762912,4302328,1.641940,10,model_itemcf,与用户历史商品 1944945 协同相似
1008149,1203027,1859277,0.288675,1,model_itemcf,与用户历史商品 996987 协同相似
1008149,4924733,1859277,0.288675,2,model_itemcf,与用户历史商品 996987 协同相似
1008149,488961,4462359,0.288675,3,model_itemcf,与用户历史商品 996987 协同相似
1008149,285075,4756105,0.288675,4,model_itemcf,与用户历史商品 996987 协同相似
1008149,5049945,4357323,0.288675,5,model_itemcf,与用户历史商品 996987 协同相似
1008149,4037954,2885642,0.288675,6,model_itemcf,与用户历史商品 996987 协同相似
1008149,602317,2885642,0.288675,7,model_itemcf,与用户历史商品 996987 协同相似
1008149,3601157,2885642,0.288675,8,model_itemcf,与用户历史商品 996987 协同相似
1008149,1319505,4357323,0.288675,9,model_itemcf,与用户历史商品 996987 协同相似
1008149,1192646,1464116,0.288675,10,model_itemcf,与用户历史商品 996987 协同相似
100815,3430156,2465336,0.674200,1,model_itemcf,与用户历史商品 3761806 协同相似
100815,2241808,2465336,0.674200,2,model_itemcf,与用户历史商品 3761806 协同相似
100815,2013862,2465336,0.674200,3,model_itemcf,与用户历史商品 3761806 协同相似
100815,2352778,1567637,0.674200,4,model_itemcf,与用户历史商品 3761806 协同相似
100815,3852532,237446,0.674200,5,model_itemcf,与用户历史商品 3761806 协同相似
100815,4366448,237446,0.674200,6,model_itemcf,与用户历史商品 3761806 协同相似
100815,1933700,237446,0.674200,7,model_itemcf,与用户历史商品 3761806 协同相似
100815,2474798,3848953,0.674200,8,model_itemcf,与用户历史商品 3761806 协同相似
100815,204173,1449177,0.674200,9,model_itemcf,与用户历史商品 3761806 协同相似
100815,3093742,1265358,0.674200,10,model_itemcf,与用户历史商品 3761806 协同相似
100816,656693,4643350,0.569495,1,model_itemcf,与用户历史商品 1649625 协同相似
100816,250452,4145813,0.424476,2,model_itemcf,与用户历史商品 1649625 协同相似
100816,1582853,4173315,0.424476,3,model_itemcf,与用户历史商品 1649625 协同相似
100816,823063,154040,0.424476,4,model_itemcf,与用户历史商品 1649625 协同相似
100816,2999487,1973012,0.424476,5,model_itemcf,与用户历史商品 1649625 协同相似
100816,1112446,3004853,0.424476,6,model_itemcf,与用户历史商品 1649625 协同相似
100816,1546182,154040,0.424476,7,model_itemcf,与用户历史商品 1649625 协同相似
100816,2527684,3004853,0.424476,8,model_itemcf,与用户历史商品 1649625 协同相似
100816,778160,4145813,0.424476,9,model_itemcf,与用户历史商品 1649625 协同相似
100816,4418456,174239,0.424476,10,model_itemcf,与用户历史商品 1649625 协同相似
1008162,597136,4756105,0.289939,1,model_itemcf,与用户历史商品 4923258 协同相似
1008162,849225,2920476,0.235702,2,model_itemcf,与用户历史商品 4923258 协同相似
1008162,1573985,3607361,0.207626,3,model_itemcf,与用户历史商品 956343 协同相似
1008162,4354009,3607361,0.178907,4,model_itemcf,与用户历史商品 138964 协同相似
1008162,982210,3607361,0.173306,5,model_itemcf,与用户历史商品 138964 协同相似
1008162,2310753,3607361,0.154422,6,model_itemcf,与用户历史商品 4923258 协同相似
1008162,3021151,3607361,0.153613,7,model_itemcf,与用户历史商品 138964 协同相似
1008162,363505,3607361,0.136570,8,model_itemcf,与用户历史商品 138964 协同相似
1008162,2604753,3607361,0.126506,9,model_itemcf,与用户历史商品 138964 协同相似
1008162,2747522,4756105,0.126506,10,model_itemcf,与用户历史商品 138964 协同相似
1008174,1280786,4756105,1.713273,1,model_itemcf,与用户历史商品 1864347 协同相似
1008174,4907521,965809,1.494870,2,model_itemcf,与用户历史商品 781936 协同相似
1008174,2255232,3720767,1.294596,3,model_itemcf,与用户历史商品 781936 协同相似
1008174,2463098,3607361,0.906348,4,model_itemcf,与用户历史商品 4997967 协同相似
1008174,1039444,3076855,0.894427,5,model_itemcf,与用户历史商品 2433060 协同相似
1008174,4817392,856718,0.894427,6,model_itemcf,与用户历史商品 2433060 协同相似
1008174,2614021,2640118,0.894427,7,model_itemcf,与用户历史商品 2433060 协同相似
1008174,1201424,4672807,0.894427,8,model_itemcf,与用户历史商品 2433060 协同相似
1008174,2721453,4672807,0.894427,9,model_itemcf,与用户历史商品 2433060 协同相似
1008174,4088583,2640118,0.894427,10,model_itemcf,与用户历史商品 2433060 协同相似
1008183,2178355,4962280,0.331295,1,model_itemcf,与用户历史商品 5129067 协同相似
1008183,857323,1320293,0.331295,2,model_itemcf,与用户历史商品 5129067 协同相似
1008183,4983347,4069500,0.331295,3,model_itemcf,与用户历史商品 5129067 协同相似
1008183,4030893,4173315,0.331295,4,model_itemcf,与用户历史商品 5129067 协同相似
1008183,3561292,1320293,0.331295,5,model_itemcf,与用户历史商品 5129067 协同相似
1008183,2981089,3844144,0.331295,6,model_itemcf,与用户历史商品 5129067 协同相似
1008183,3439110,1216617,0.331295,7,model_itemcf,与用户历史商品 5129067 协同相似
1008183,3760027,2926020,0.331295,8,model_itemcf,与用户历史商品 5129067 协同相似
1008183,4467622,4756105,0.331295,9,model_itemcf,与用户历史商品 5129067 协同相似
1008183,1423027,4756105,0.331295,10,model_itemcf,与用户历史商品 5129067 协同相似
1008187,1016182,5071267,0.447214,1,model_itemcf,与用户历史商品 291932 协同相似
1008187,2462962,5071267,0.447214,2,model_itemcf,与用户历史商品 291932 协同相似
1008187,386932,2982027,0.447214,3,model_itemcf,与用户历史商品 291932 协同相似
1008187,4731648,1080785,0.447214,4,model_itemcf,与用户历史商品 291932 协同相似
1008187,2351997,1879194,0.447214,5,model_itemcf,与用户历史商品 291932 协同相似
1008187,1244465,2096639,0.447214,6,model_itemcf,与用户历史商品 291932 协同相似
1008187,3377107,2096639,0.447214,7,model_itemcf,与用户历史商品 291932 协同相似
1008187,3159680,1125484,0.447214,8,model_itemcf,与用户历史商品 291932 协同相似
1008187,854335,1125484,0.447214,9,model_itemcf,与用户历史商品 291932 协同相似
1008187,1170764,4555262,0.447214,10,model_itemcf,与用户历史商品 291932 协同相似
100821,3430156,2465336,0.632456,1,model_itemcf,与用户历史商品 3406984 协同相似
100821,2241808,2465336,0.632456,2,model_itemcf,与用户历史商品 3406984 协同相似
100821,2013862,2465336,0.632456,3,model_itemcf,与用户历史商品 3406984 协同相似
100821,2352778,1567637,0.632456,4,model_itemcf,与用户历史商品 3406984 协同相似
100821,3852532,237446,0.632456,5,model_itemcf,与用户历史商品 3406984 协同相似
100821,4366448,237446,0.632456,6,model_itemcf,与用户历史商品 3406984 协同相似
